sentiment,text
0,CHắc bác chưa bao _ giờ bước vào các fab của Samsung bên Hàn hay các fab của các hãng gia _ công bán _ dẫn toàn thế _ giới nên mới comment vậy Mỹ là đại _ ca người quyết _ định cho đám đàn _ em phát _ triển sẽ phát _ triển như _ thế _ nào Samsung hay hãng nào làm chip nhưng không làm được _ cái máy để làm chip CHỉ có đại _ ca Mỹ Hà _ Lan_Đức_Nhật làm ra các máy đó thôi
0,Giờ cũng quá rẻ rồi Kingston _ V 300 120GB chỉ có 800k cái giá HDD 10 năm trước
0,Xoá không tính là 1 bạn ơi vì xoá chỉ là quên địa _ chỉ thôi Khi ghi là nó xoá cái cũ và ghi mới _ rồi
0,Vẫn đang xài ssd 128GB chán thiệt Trúng số phát là quất ngay em này
0,Làm một cái xài chơi đi anh _ em
0,Mình có 6 cái HDD thì 3 cái samsung 500GB chết có đi theo một _ ít dữ _ liệu quan _ trọng còn lại Seegate và WD
0,Cái quan _ trọng là ghi nhé bạn mà không phải là cái dung _ lượng ghi mà bạn thấy trên win đâu khi ghi vào ổ _ đĩa dữ _ liệu có _ thể được nén lại để tăng_tốc _ độ đối _ với các dữ _ liệu có _ thể nén được thì lượng ghi ảnh _ hưởng đến tuổi _ thọ sẽ thấp hơn đối _ với các dữ _ liệu không _ thể nén được thì ngược _ lại có _ thể tỉ _ lệ 1 1 với dữ _ liệu thật của dữ _ liệu hoặc có _ khi còn cao hơn làm ổ _ đĩa mau hư hơn chỉ chưa biết khi nào nó hư cho thôi d
0,Máy _ tính ổ _ cứng 320gb dùng không hết ổ này chắc dùng cho doanh _ nghiệp
0,Khủng _ long đang dùng 1 con chỉ 0 75 của con này
0,Đang định mua về lắp vào con lap mà nghe _ nói không vừa nên thôi
0,500GB thì _ có dòng SSD _ T 1 T3 của Samsung mình đang xài cho tốc _ độ đọc ghi 450MB s giá trên Tiki_Lazada khoảng 5 2 tr Giá mua bên Mỹ giao hàng về khoảng 3 9 tr Quá ổn cần gì đợi
0,120 gb nói làm _ gì mình mua dung _ lượng cao để xem phim 4k cho đã
0,Mới _ đầu mình đọc topic lộn tưởng SSD mới mà có 15 Gb vô đọc lại thấy 15 TB sau đọc xong cái giá muốn bật ngửa luôn 9690 216 triệu đồng Đúng là dòng sản _ phẩm sao chỉ để quảng _ cáo thương _ hiệu thôi
0,làm được bộ _ nhớ lớn mà không cần công _ nghệ hả b ạn Mình thấy các ông khác có ai làm được như Sam đâu
0,Cái này có hơn cái Intel _ 750 series không nhỉ
0,Định _ nghĩa thế _ nào là mạnh đi đã rồi hay múa mồm cho sướng cái miệng Sản _ xuất chip nhớ đích _ thị là sản _ xuất ra con chip có nhà _ máy có công _ nhân là làm được Như đi sản _ xuất chip thuê cho các hãng vậy Nhưng chip VXL thì còn có chất _ xám nên mới giữ bản _ quyền chứ chip nhớ thì _ là free rồi nên ai có_điều _ kiện thì làm Công _ nghệ hay chất _ xám không phải là ở chỗ này Còn công _ nghệ thì các hãng vẫn phải nghiên _ cứu để cải _ tiến nó nhưng họ không sản _ xuất sản _ phẩm
0,Samsung nhanh thật CN chip nhớ giờ như đi đầu cả thế _ giới
0,5 năm nữa cỡ ssd 16tb chắc chỉ dưới 10t
0,Ăn táo tầu nhiều hoá _ chất não teo rồi ak
0,Phim 4K HDD thừa sứa tải và xem bác à Phim 8K còn xem online được nói chi cửa_hàng 4k trong HDD mà xem không được
0,tính mua cắm android box xem sợ hdd nó chậm
0,SSD không xoá dự _ liệu chỉ đánh _ dấu là trống có _ thể ghi dữ _ liệu lên thôi
0,Chuyên nâng _ cấp thay ổ SSD cho các dòng Macbook _ Retina_Macbook _ Air giá tốt Lấy ngay địa _ chỉ 575 Lê__ Hồng _ Phong _ Quận 10 Website http applecare24h vn Trung _ Tâm _ Apple Sửa _ Macbook iPad iPhone Chuyên sửa _ chữa Macbook sửa _ chữa i Pad sửa _ chữa i _ Phone_Kinh _ nghiệm nhiều năm trong lĩnh _ vực Apple Sửa uy _ tín lấy liền được 575 Lê__ Hồng _ Phong_Q 10 TPHCM applecare24h vn
0,bữa đọc có trên 50 giờ ra giá gần 10k thôi chờ WD ra 64 lớp cho_rồi rẻ hơn mà _ lại dung _ lượng cao hơn
0,Con này chắc các đại _ gia gắn vào mấy máy chuyên _ nghiệp quay 8K hàng tỉ đồng mới xứng _ đáng số tiền bỏ ra
0,Năm 2009 mua cái HDD _ Seagate 160GB cũng mất 800K rồi
0,năm đó mình mua 250GB có 780k à mà
0,có 16tb mà 200 củ thôi để tiền nâng _ cấp main cpu với ram
0,Cách đây 2 tháng Sony công _ bố là họ đã bán được 40 triệu PS4 trên toàn _ cầu và bây _ giờ con _ số này đã tăng lên 43 5 triệu máy tức _ là trong 2 tháng tăng 3 5 triệu máy 43 5 triệu máy này là lượng PS4 mà Sony giao tới các nhà _ bán _ lẻ Amazon Newegg_BestBuy vv và vv chưa tính những máy mà khách _ hàng mua trực _ tiếp từ Sony _ Store PS4 hiện là dòng máy console bán _ chạy nhất trong thị _ trường game toàn thế _ giới có qui _ mô gần 100 tỉ Hồi tháng 5 vừa _ rồi khi Sony công _ bố họ đã bán được 40 triệu PS4 thì đối _ thủ lớn nhất _ là Microsoft chỉ mới bán được 19 triệu chiếc Xbox _ One tức _ là xấp _ xỉ một _ nửa sản _ lượng của Sony Công _ ty này cũng rất tự _ tin khi dự _ báo rằng họ sẽ bán được tổng _ cộng 60 triệu PS4 tính đến hết năm tài _ chính 2016 kết _ thúc tháng 3 2017 Dự _ kiến cuối năm nay Sony sẽ giới _ thiệu phiên _ bản nâng _ cấp PS Neo của PS4 với phần _ cứng và đồ _ hoạ được nâng _ cấp mạnh _ mẽ hơn đồng _ thời ra _ mắt thêm phụ _ kiện VR để bổ _ sung khả _ năng chơi game thực _ tế ảo Hy _ vọng dòng máy mới sẽ giúp Sony đẩy _ mạnh doanh _ số của hệ console này Theo Venturebeat
0,Mảng camera và cảm _ biến cho nó nữa bác
0,mong ra con neo mấy con ps _ 4 thường bản refurbish trên amazon sẽ giảm _ giá
0,ở vn mua hang qua amazon được không và thanh _ toán như _ thế _ nào
0,Nét như sony
0,256 _ core vậy mạnh hơn máy bàn rồi à hix máy bàn có 4 _ core
0,Hoàn _ toàn được vì nó có 2 khe cắm usb 3 0
0,GGplay có cho tải cái gì khác ngoài mấy app của nó đâu cài apk thì đa _ phần là không tương _ thichs được với ShieldTV
0,dt thì IRon _ A 870 chơi êm ho _ tro tay cầm G910 của mình còn table chưa thử quá
0,mình nhớ là shield nó dùng android _ tv _ os nên sẽ không có hết ứng _ dụng của ggplay
0,Mình thấy nếu Nintendo phát _ hành máy loại 4 nút này và phát _ triển sửa lại đồ _ hoạ các game cũ Contra 1 2 KaGe_Nấm cho đẹp hơn phù _ hợp với kiểu màn mới bây _ giờ chắc là bán được nhiều sản _ phẩm hơn Nếu họ phát _ hành máy như _ vậy mình sẽ mua 1 bộ khi con _ trai mình lớn tầm 7 tuổi 2 bố _ con chơi chung He he Cái kiểu 30 game này chắc chỉ bán cho đồng _ chí nào sưu _ tập hay một _ số quốc _ gia nhiều tiền mua về vài hôm chơi rồi quăng xó cho xem
0,có _ thể trong đĩa đó có driver vì nếu _ không người _ ta cho bạn cái đĩa làm _ gì tuỳ mỗi loại tay _ cầm của mỗi hãng có driver khác _ nhau nên không _ thể biết chính _ xác là phải tải ở đâu bạn nên tìm người quen am _ hiểu về máy _ tính cài _ đặt giúp bạn chứ mình cũng chẳng biết giải _ thích sao hoặc bạn có _ thể tìm trên Google Còn vấn _ đề bạn của bạn trả _ lời như _ vậy thì đúng là bạn đó chẳng biết gì thật hoặc có _ thể bạn đó lười sợ bạn nhờ _ vả nên nói vậy để thoát Đa _ số những người am _ hiểu họ rất ghét bị nhờ _ vả Còn không được nữa thì bạn nên đem ra tiệm nhờ họ cài giúp rồi trả phí thì dễ hơn là đi nhờ _ vả người quen
0,Không thiết _ thực lắm nhỉ Chưa bao _ giờ sách Xbox đi đâu toàn để ở nhà Trừ khi ai đó quá ghiền game thôi
0,Nhiều năm trước Microsoft có một tầm nhìn khá táo _ bạo đối _ với tương _ lai của thế _ giới điện _ toán Hãng muốn đưa tất _ cả mọi thứ vào trong những hình _ vuông hoặc hình _ chữ _ nhật Mỗi ô như _ thế sẽ đại _ diện cho một ứng _ dụng một game một trải _ nghiệm nào _ đó và bạn chỉ việc chạm vào nó để bắt _ đầu tiêu _ thụ nội _ dung Hoặc nếu bạn đã biết bạn muốn gì bạn chỉ cần nói tên nó ra và hệ __thống sẽ tự _ động mang nội _ dung ra cho bạn Đó chính là tầm nhìn mà Microsoft đã sử _ dụng để tạo ra Windows 8 Windows _ Phone và hơn hết để tạo ra Xbox_Giờ _ đây tầm nhìn đó đã chết Thiết _ bị dùng để biến tất _ cả những điều huyền _ bí trên trở _ thành sự _ thật cảm _ biến Kinect không còn luôn bán kèm với chiếc máy chơi game của Microsoft nữa Kể từ tháng 6 năm nay người dùng có _ thể mua Xbox _ One mà không có Kinect với giá 399 rẻ hơn 100 so với bộ Xbox _ One cảm _ biến cần nói thêm rằng bộ này vẫn sẽ được bán song _ song với bộ 399 chứ không bị bỏ đi Nói cách khác người dùng sẽ được sở _ hữu chiếc console mới nhất của Microsoft với giá rẻ hơn bằng cách hi _ sinh hệ __thống camera và microphone vốn được thiết _ kế để giúp máy phản _ hồi lại các cử _ chỉ và mệnh _ lệnh giọng nói Xbox _ One là Kinect_Chúng không phải là hai hệ __thống riêng _ biệt Đây là lời phát _ biểu của phó _ chủ _ tịch Phil _ Harrison hồi tháng 8 năm _ ngoái Điều đó không còn đúng nữa Trong ngắn _ hạn và cũng có _ thể là trong dài _ hạn Microsoft có _ lẽ rất đau _ khổ khi quyết _ định bán Xbox mà không đi chung với Kinect_Xbox _ One đã không bán tốt được như đối _ thủ PlayStation 4 mặc _ dù hệ máy này có những tựa game lớn độc _ quyền như Titanfall and Forza _ Motorsport 5 Như _ vậy sự chênh _ lệch về giá có _ lẽ là một trong những nguyên _ nhân khiến Xbox _ One vẫn còn đi phía sau PlayStation 4 Với động _ thái mới nhất nói trên Xbox _ One đã có _ giá bằng với đối _ thủ cạnh _ tranh trực _ tiếp của mình cùng là 399 Cảm _ biến Kinect thế _ hệ mới cũng chưa chứng _ tỏ được giá _ trị của 100 mà người dùng phải _ chi thêm khi họ mua Xbox _ One_Hiện _ nay không nhiều game thật _ sự hỗ _ trợ tốt việc tương _ tác bằng cảm _ biến này nếu có thì những trò _ chơi cũng chưa ứng _ dụng nó theo một _ cách hợp _ lý Bản _ thân Kinect cũng chưa cho thấy sự khác _ biệt trong việc điều hướng trong giao _ diện người dùng của Xbox_Nó đôi _ lúc không nhận lệnh và các app bên ngoài thì chưa khai _ thác được hết_sức _ mạnh đầy hứa _ hẹn của hệ __thống ghi _ nhận chuyển _ động này Thay vào đó người dùng cứ chộp lấy tay _ cầm lên và điều _ khiển thì còn nhanh hơn Ở thời _ điểm hiện _ tại khi Kinect không còn quan _ trọng như nó đã từng việc cắt _ giảm thiết _ bị này ra khỏi Xbox thực _ chất lại khá hợp _ lý Nếu _ Microsoft có _ thể thuyết _ phục được nhiều người mua Xbox _ One với giá rẻ hơn hãng có _ thể đảm _ bảo về mặt thị _ phần so với PS4 Song _ song đó hãng sẽ bán được nhiều game hơn số tài _ khoản đăng _ kí Xbox _ Live cũng theo đó tăng lên Ở mức 399 Microsoft thậm _ chí còn có _ thể kiếm được nhiều tiền hơn _ nữa Trong trường _ hợp Kinect lại trở _ nên quan _ trọng một lần nữa đối _ với Xbox người dùng chỉ việc đi ra ngoài tiệm hoặc lên Internet để sắm cho mình một cái cảm _ biến chỉ đơn _ giản vậy thôi Chúng _ ta cũng đã từng thấy Microsoft thực _ hiện chiến _ lược này rồi đấy chú Mẫu _ Xbox 360 đầu _ tiên được tung ra thị _ trường với tuỳ chọn có hoặc không có ổ _ cứng nhưng trong bối _ cảnh người _ ta chuộng download nội _ dung hơn là bỏ đĩa vào xem chơi HDD trở _ thành một phần bổ _ sung cực _ kì có giá _ trị Cảm _ biến Kinect thế _ hệ đầu cũng thế và nó cũng là một sản _ phẩm rất thành _ công ngay cả khi Microsoft ra _ mắt thiết _ bị này ở nửa cuối vòng đời của Xbox 360 Chẳng phải khi _ không mà Tổ _ chức kỷ _ lục thế _ giới Guinness phong cho Kinect là phụ _ kiện chơi game ngoại _ vi bán _ chạy nhất Nhưng có một sự khác _ biệt rất lớn giữa một phụ _ kiện tuỳ chọn với một phụ _ kiện được bán kèm theo mỗi _ một chiếc console Microsoft từng hứa _ hẹn với giới phát _ triển game rằng mỗi chiếc Xbox _ One xuất _ hiện thì 100 sẽ đi kèm theo một cái Kinect và hãng đã liên _ tục bảo _ vệ ý _ kiến này trong một thời _ gian dài Chỉ mới hồi tháng Hai năm nay Harvey _ Eagle trưởng nhóm Marketing của Microsoft _ Anh _ Quốc đã nhắc lại Giống như những gì chúng _ tôi đã nói từ đầu chúng _ tôi tin Kinect là một phần không_thể _ tích rời của trải _ nghiệm Xbox _ One_Lời hứa _ hẹn này gửi đi một thông _ điệp rõ _ ràng rằng Kinect sẽ dính với Xbox _ One_Nhà _ phát _ triển có _ thể yên _ tâm rằng thị _ trường cho các game và ứng _ dụng Kinect là có thực và nó sẽ được mở _ rộng theo từng chiếc Xbox _ One được bán ra Ngược _ lại người dùng Xbox _ One có quyền kỳ _ vọng những cải _ tiến về mặt trải _ nghiệm đến từ những công _ ty phát _ triển game và phần _ mềm Bây _ giờ thì Microsoft đã thất _ hứa lời đảm _ bảo nói trên đã mất đi và thị _ trường dành cho phần _ mềm Kinect sẽ không _ bao _ giờ giống như trước nữa Công _ ty đã gợi _ ý rằng tính _ năng nhận _ diện giọng nói của Kinect sẽ tốn lên theo thời _ gian bởi nó có khả _ năng học _ hỏi từ người dùng nhưng giờ thì _ có quá ít lý _ do để gắm thường _ trực Kinect và Xbox _ One dẫn đến hệ _ quả cuối _ cùng là số _ lượng khách _ hàng có xài Kinect sẽ thu _ hẹp Trong bối _ cảnh Microsoft đã quay lưng hoàn _ toàn với lời hứa của mình chúng _ ta khó mà tin được những lời hứa _ hẹn khác của công _ ty đối _ với hệ _ sinh _ thái Xbox_Hoàn _ toàn có khả _ năng công _ ty ra _ mắt chiếc Xbox _ One không đi kèm tính _ năng TV và vì Kinect đóng vai _ trò là một bộ phát hồng _ ngoại cho cả hệ __thống giải _ trí tại _ gia việc không có cảm _ biến sẽ khiến vai _ trò trung _ tâm của Xbox giảm đi đáng _ kể Một mối nguy _ hiểm còn lớn hơn đó là tương _ lai mà Microsoft từng vẽ ra nơi mà chúng _ ta có _ thể sử _ dụng Xbox như một chiếc máy _ tính đặt trong phòng khách Đến giờ Microsoft cũng chưa có một câu trả _ lời cụ _ thể liên _ quan đến việc phát _ triển ứng _ dụng cho Xbox _ One mặc _ dù công _ ty nói rằng hệ _ điều _ hành của máy là dựa trên Windows_Trong bối _ cảnh Microsoft muốn bỏ bớt đi những thứ không liên _ quan đến game có khả _ năng các lập _ trình _ viên sẽ không còn hứng _ thú để nhảy vào_cuộc _ chơi nữa Thay vào đó họ sẽ xài Kinect để làm những việc khác những ứng _ dụng khác ngoài thực _ tiễn tương _ tự như cách mà cách nhà _ khoa _ học các việc nghiên _ cứu đã sử _ dụng Kinect thế _ hệ đầu để làm nhiều thứ từ theo _ dõi chuyển _ động cho _ đến mang lên thám _ hiểm vũ _ trụ Giờ _ đây Microsoft hiện đang hi _ sinh tương _ lai để tập _ trung cho hiện _ tại y _ hệt như cách mà công _ ty đưa các tính _ năng thân _ thiện với chuột và bàn _ phím vào để khắc _ phục nhược _ điểm của Windows 8 Microsoft không còn định _ hướng người dùng đến việc điều _ khiển thiết _ bị điện _ toán bằng giọng nói cử _ chỉ và cảm _ ứng nữa Lúc này giao _ diện Metro Modern cũng trở _ nên kém quan _ trọng hơn và nói một _ cách thẳng thắng thì trên những thiết _ bị như Xbox _ One và máy _ tính truyền __thống các ô Tile chỉ còn là những điểm nhấn vào mặt giao _ diện và người dùng vẫn di _ chuyển giữa các ô này bằng chiếc tay _ cầm chơi game Tính hữu _ ích thật _ sự của chúng vẫn còn bị kẹt lại với các thói _ quen sử _ dụng hiện _ tại Nhưng cũng đừng ngạc _ nhiên nếu một ngày nào _ đó bạn lại thấy Microsoft khôi _ phục toàn _ bộ tầm nhìn của hãng Microsoft là một công _ ty đầy tham _ vọng họ lại có nhiều nguồn _ lực và nhân _ tài để thực _ hiện ý _ muốn của mình Hãng cũng chính là đơn _ vị từng tham _ gia rất sớm vào thị _ trường tablet và smartphone đấy thôi Chúng _ ta hãy chờ xem sao Nguồn The _ Verge
