sentiment,text
0.0,Ở VN người làm giám_đốc chi cho đt là  đồng vì cơ_quan cấp IPHONE cho công_nhân chi triệu trở_lên mua IPHONE vì phải tự sắm Ra đường giám_đốc và công_nhân đẳng_cấp ngang nhau Về nhà giám_đốc ở biệt_thự hay căn_hộ cao_cấp vì thu_nhập to lại không lo sắm IPHONE Công_nhân vì nghèo sỉ_diện nên ráng sắm IPHONE cho bằng anh bằng em ở nhà thuê dột_nát vì lương ít lại còn phải_chi tiền mua đt Kết_quả người lại càng giàu lại càng giàu thêm vì làm lương to mà chả phải mua_sắm gì mọi thứ đã có công_ty lo và cả nhân_viên sắm cho để lấy_lòng sếp người nghèo lại càng nghèo thêm vì đi làm chả công_ty nào cấp bất_cứ thứ gì thậm_chí không có bảo_hiểm thứ tối_thiểu mà người lao_động đáng_ra phải được hưởng và cả cái khoản bôi_trơn quà biếu_xén cho sếp mỗi khi lễ tết đến nữa chứ Tết tết đến rồi kẻ cười người khóc
2.0,Nhìn ngon đó chứ bền đẹp pin khỏe Giá tr thì hợp hơn
1.0,Quá đắt Giá này có_thể mua được FF_A cũng của Sony còn crop thì_là Fujji_XT quá ngon_lành
0.0,chúng_tôi sẵn_sàng bán nhà bán xe nhịn ăn nhịn mặc để mua nên cứ yên_tâm sản_xuất
2.0,Rất đẹp Mong cho mọi người cứ chê đi để sang_năm xách e nó dùng hi
1.0,Thêm  quả camera lồi ra như mắt ếch phía sau thì kinh_hãi vô_cùng
0.0,làm ở Việt_Nam đi giá còn usd
2.0,đáng đồng_tiền_bát_gạo
1.0,Thiết_kế của HTC càng_ngày_càng tù_túng còn xấu hơn cả mấy con XiaoMi hay điện_thoại bình_dân khác
0.0,Nhân_công chỉ chiếm một phần nhỏ cấu_thành giá i_Phone Tăng gấp đôi hay gấp  lương cũng không_thể_nào tăng gấp đôi hay gấp  giá máy được
2.0,Đẹp Đơn_giản mà vẫn có nét độc_đáo của riêng BB Sẽ mua  trong  em
1.0,vẫn đang dùng One_M nó thật tuyệt và đẹp không có nhu_cầu nâng_cấp mẫu này không đẹp bằng
0.0,Đã trên tay mấy em rmn_ trở xuống cái viền giả kim_loại chạy dọc ối_zời cảm_jac rẻ tiền như mấy a samsung huyền_thoại ngày xưa mi trở lên thì ngon
0.0,Mình không dùng qua nên không biết các hãng khác như_thế_nào Nhưng Tivi thì nhà mình có  cái của LG thừ thời lồi đến bây_giờ K đều không hối_tiếc cái nào Chỉ là muốn nâng đời chứ không phàn_nàn bất_cứ điều gì Cá_nhân mình chọn LG
1.0,Loa đơn thì không còn là chính htc Hy_vọng là không phải M thực sư Nó quá kém sang_trọng Nếu_như trong hình nó là cái đt xấu nhất của dòng htc_M versions
2.0,Ngon có phải hốt một em xài mới được
2.0,Thích Samsung vì android mỗi Samsung hát karaoke có giọng mình phát ra
1.0,Tv k tầm  in mà giá usd thì ở Mỹ có LG và Sharp ở tầm giá này đầy ngập cần gì chơi hiệu TQ
0.0,Đợi A mà nó không có chút rục_tịch giảm tý_ty nào
1.0,Mỏng làm_gì nhỉ trong khi chẳng thấy nói_gì tăng dung_lượng pin cả
0.0,Ip_ nè
2.0,mình thích dòng Go của ASUS mua  con về cho mẹ dùng Mẹ khen quá_trời
2.0,Hàng của Anh và isreal toàn là hàng cao_cấp và vip không
1.0,Pin iphone da yeu nay con yeu hon qua chan cho iphone dung tu doi cu den doi_moi y_het nhau chang khac gi
0.0,Gia nay ra thời gian giam xuong ngang f_s thi thang tau_khua het cho song tai Vn
1.0,Mỏng làm_gì chỉ cần sinh_lý của  khỏe như con s_plus và ngoại_hình nhỏ_nhắn như  là được
0.0,Dân công_nghệ không mua những máy này với giá m
2.0,Dang dùng và nang_niu s That qua_tuyệt
2.0,Riêng về khoản nhắn_tin thì iphone vẫn là vô đối hệ_thống đoán từ vừa nhanh thông_minh cảm_ứng chính_xác mượt cam chụp nhanh đẹp
1.0,Nhìn cục pin chán quá
0.0,Sao ăn được vua điện_thoại Tùng_Lúi con chip của sam không ăn nổi được con chip cực_kì ngon của oppo no_ đâu cái gì còn cáu  inh full_hd rỗ lòi phải như   HD cực_kì sắc nét như k luôn ahjhj s gb ram oppo hơn cả iphone gb ram ahjhj vân_tay oppo nhanh hơn flash max_sờ_pít camera hơn cả 
1.0,Mua note_ có tr sử dụng ngon hơn nhiều
0.0,Đấu sao nổi Mi_likenew
2.0,Đẹp hơn Iphone rồi nhìn thanh_mảnh hơn
2.0,S s quá tuyệt_vời về thiết_kế Chỉ có những người am_hiểu về cơ_khí mới hiểu được sự tinh_tế về phần_cứng của máy này thôi Cảm_ơn các bạn samsung đã cố_gắng ngày_đêm cho ra chiếc đt siêu đẹp này
1.0,Mặt trước hao_hao sony nút home lại_giống samsung viền thì giống táo nắp lưng y_chang xperia_ZL Không tin_tưởng hàng TQ lắm
0.0,Gia d tr hot ljen hh
2.0,Nếu mình có đổi con s_ mình đang dùng sang s_ thì chỉ vì  lý_do pin hơn và chống nước chứ s_ dùng tốt lắm rồi
1.0,I_phone_  dung lau_dai phai kham mat va deo kinh can hay vien Man_hinh qua nho moi mat Chg ai dung man_hinh nho the nua du la I_Phone Man_hinh inches tro len
0.0,Qua duchuymobile mua cai a_  ngon hon nhieu
0.0,Samsung cuối_cùng cũng không chịu ngồi yên cho oppo thích làm_gì thì làm
1.0,Giá tầm  triệu thì mua con iPhone_ hàng_xách_tay vẫn thích hơn
2.0,Cái này đẹp giống iphone_ nè
2.0,Mình đang xài Note phải nói là đòng Note ngon
1.0,Sao lại nói là Bình_cũ_rượu_mới nhỉ Có cái quái gì mới đâu thậm_chí là thụt_lùi mà
0.0,Tiếc quá mới mua j_ 
0.0,không thich dong note cua samsung thich moi con s_e ma lua dau mua mua dai con xiami_redmi_s cho roi
1.0,GB là quá thấp nhưng mua GB lại quá đắt không biết bao_giờ apple mới bỏ cái bản GB này để thay bằng GB đây
2.0,Hp thì mình vẫn trung_thành với dòng elitebook mạnh_mẽ và sang_trọng
0.0,Nói_tới_nói_lui thì chỉ có mấy máy cùi_bắp là xài tốt ak giá rẻ dễ mua dễ xài không sợ trộm cũng chẳng sợ rớt pin thì xài  ngày mới sạc  lần k
1.0, đô Mỹ nếu mua redmi_note_ còn dư tiền đi nhậu rửa máy
2.0,Chính_hãng lại có  sim giá củ quả là ngon bổ rẻ hơn các hãng khác voite g
2.0,Giá thế_này là tốt so với những trải_nghiệm mà máy mang lại Cá_nhân mình thấy vẫn hơn mua đt các hãng khác mà phải trả thêm tiền cho thương_hiệu
1.0,quá xấu không có gì đột_phá cho siêu phẩm S thất_vọng
0.0,Đùa chứ giờ còn chưa mua nổi note_
2.0,Đây moi chinh la cong_nghe
1.0,Xấu thật
0.0,Nghĩ sao oppo mà đem đi cạnh_tranh với samsung
0.0,OMG RAM G
1.0,Nhìn mặt trước giống S quá viền trên và dưới quá dày không đẹp chút nào
2.0,Mặc_dù mình đang dùng iphone nhưng phải công_nhận samsung bây_giờ họ làm tốt quá Đẹp cấu_hình tốt và giá_cả cũng khá hợp_lý
2.0,giá tốt ấy chứ không đôn lên quá tr là ok
1.0,Thật xấu
0.0,Đua làm_gì ngta thường dùng iphone hoặc samssung thôi
2.0,lay_động giác_quan khi nhìn thiết_kế i_P_ s
1.0,Tưởng cái gì phần_mềm hỗ_trợ chụp ảnh của SONY_Experia đã có từ quá lâu_đời Cốp nhặt ý_tưởng đây mà
0.0, củ à
1.0,Máy xấu thật
0.0,Apple bán được thi samsung cũng lời nhiêu Người khac chêt chứ samsung không bh_jo chêt
2.0,Thật tuyệt_vời không_thể tin được
1.0,Lừa_đảo chắc chắc_chắn là thế
0.0,có_thể giúp android vượt_trội so với ios chớ cứu hệ_sinh_thái android thỳ hơi quá
2.0,Không vấn_đề gì iPhone_SE mạnh đẹp và giá_như thế_thì múc luôn
2.0,Đúng là Leader của Android có khác  năm trở_lại đây sản_phẩm của Samsung rất đẹp rất đáng mua
1.0,Xấu khủng_khiếp
0.0,Mẹ mình từng sang Đài_Loan và có mua  cái iphone__plus bị i như_vậy đã được đổi máy mới và đang chờ người quen mang từ bên đó về
0.0,Tùng_Minh_Nguyễn điện_thoại của vk bị như này này thế_nào may nó lại khỏi cảm_ứng
1.0,nếu mua bản G thì bộ_nhớ_trong chỉ còn khoảng G thôi không có thẻ_nhớ là điểm_yếu nếu chụp ảnh nhiều và game nặng nên cân_nhắc theo t nên tím cửa hàng uy_tín mà mua LG_G Mỹ cho lành
2.0,phải nói sản_phẩm của gionee rất tốt minh dung s_  camera quay đêm không đối_thủ phải nói rất tốt
